SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"SOLARINDS","20,290.00","20,314.00","19,480.00","20,324.00","19,969.00","-","-355","-1.75","487516","970.23","20,400.00","11,646.00","9.21","32.25"
"SHREECEM","25,260.00","25,300.00","24,600.00","25,245.00","24,795.00","-","-450","-1.78","51210","126.84","31,920.00","22,550.00","-7.91","-18.44"
"PREMIERENE","1,036.00","1,038.80","1,015.00","1,035.80","1,017.30","-","-18.5","-1.79","535800","54.66","1,134.00","660.00","-6.73","3.14"
"GODREJPROP","2,019.00","2,032.20","1,988.20","2,028.00","1,990.00","-","-38","-1.87","447214","89.51","2,352.00","1,434.00","-5.44","2.76"
"MCX","2,970.00","2,977.40","2,911.50","2,970.00","2,911.50","-","-58.5","-1.97","1478383","435.48","3,480.00","1,460.80","0.65","-64.27"
"ASIANPAINT","2,751.00","2,751.00","2,690.30","2,755.50","2,696.30","-","-59.2","-2.15","667311","180.90","2,985.70","2,115.00","0.99","6.63"
"ASTRAL","1,592.00","1,597.00","1,552.20","1,592.00","1,556.30","-","-33.2","-2.09","889819","139.92","1,768.70","1,270.30","14.45","21.66"
"PGEL","611.95","615.90","599.50","615.00","601.00","-","-14","-2.28","840464","51.07","644.40","436.55","0.21","22.74"
"OIL","478.00","478.00","465.80","479.80","468.50","-","-11.3","-2.36","1994908","93.72","531.00","384.60","7.16","16.91"
"AUROPHARMA","1,662.40","1,670.00","1,621.90","1,663.40","1,622.10","-","-41.3","-2.48","824842","134.94","1,682.40","1,016.10","4.64","49.7"
"JIOFIN","255.60","255.60","249.05","255.60","249.05","-","-6.55","-2.56","16541508","415.67","333.70","223.30","5.27","-23.93"
"ASHOKLEY","177.11","179.50","169.75","176.23","171.64","-","-4.59","-2.6","39171573","684.76","215.42","119.15","9.66","40.73"
"KAYNES","3,756.60","3,788.90","3,650.00","3,760.50","3,660.20","-","-100.3","-2.67","683138","252.63","7,705.00","2,995.00","9.68","-40.16"
"ZYDUSLIFE","1,168.90","1,173.30","1,135.20","1,167.30","1,135.20","-","-32.1","-2.75","804336","92.66","1,205.00","835.50","-1.88","14.81"
"PAYTM","1,644.20","1,657.60","1,603.00","1,649.50","1,603.00","-","-46.5","-2.82","3221449","523.17","1,657.60","930.60","17.18","39.23"
"HINDZINC","575.00","575.00","557.80","578.35","561.90","-","-16.45","-2.84","4702210","264.28","733.00","418.00","6.47","31.7"
"LTF","314.90","315.30","306.00","315.35","306.30","-","-9.05","-2.87","3682349","113.61","338.60","198.33","-1.95","51.57"
"NBCC","91.99","92.46","89.10","92.07","89.15","-","-2.92","-3.17","10143348","91.38","125.85","77.18","-8.86","-13.83"
"RECLTD","344.15","344.50","334.50","346.50","335.00","-","-9.95","-2.88","7298422","245.66","390.50","304.05","-4.75","-12.2"
"LAURUSLABS","1,849.90","1,853.20","1,777.70","1,851.70","1,787.30","-","-64.4","-3.48","1581352","286.94","1,870.80","823.10","14.99","107.9"
"TMPV","329.00","337.75","329.00","349.60","334.50","-","-15.1","-4.32","31933028","1,062.19","739.70","294.30","0.45","0"
"HINDPETRO","374.00","374.95","371.00","392.90","373.50","-","-0.15","-0.04","8013809","298.81","508.45","316.20","-5.3","-5.29"
"NATIONALUM","378.60","384.95","375.00","400.50","376.00","-","-24.5","-6.12","14954594","566.96","445.15","183.86","4.01","100.45"
