SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"TRENT","2,942.10","2,954.70","2,942.10","2,942.10","2,948.40","-","6.3","0.21","8461","2.50","3,782.67","2,183.67","3.51","-46.69"
"ASTRAL","1,535.70","1,539.10","1,519.00","1,520.00","1,523.00","-","3","0.2","11612","1.77","1,768.70","1,284.40","10.32","15.7"
"ITC","270.00","270.50","269.50","270.00","270.50","-","0.5","0.19","346241","9.35","427.00","269.15","-3.81","-33.55"
"UPL","559.20","561.40","558.10","560.05","560.85","-","0.8","0.14","97780","5.47","812.20","558.05","-9.17","-18.94"
"KOTAKBANK","387.00","388.95","386.75","387.65","388.20","-","0.55","0.14","155532","6.03","453.20","345.50","-0.59","-80.63"
"RBLBANK","383.30","384.00","382.00","383.00","383.50","-","0.5","0.13","52879","2.03","392.70","243.25","4.05","47.73"
"DRREDDY","1,171.90","1,181.70","1,171.80","1,178.80","1,180.20","-","1.4","0.12","29276","3.45","1,414.90","1,101.00","-2.68","-6.64"
"HINDPETRO","367.00","367.50","366.05","366.00","366.40","-","0.4","0.11","96689","3.55","508.45","316.20","-8.59","-5.44"
"TATACONSUM","1,061.10","1,063.20","1,056.80","1,061.60","1,062.70","-","1.1","0.1","29724","3.15","1,282.70","1,007.20","-2.48","-0.91"
"HINDUNILVR","2,035.00","2,039.30","2,033.00","2,035.00","2,036.60","-","1.6","0.08","16044","3.27","2,750.00","2,016.00","-5.08","-20.76"
"EICHERMOT","8,016.50","8,044.00","8,008.00","8,018.50","8,023.00","-","4.5","0.06","7119","5.71","8,230.00","5,825.50","6.02","35.63"
"BHARTIARTL","1,924.80","1,938.00","1,924.80","1,934.20","1,935.00","-","0.8","0.04","338099","65.27","2,174.50","1,740.50","1.33","2.21"
"MOTILALOFS","938.75","938.85","935.00","938.00","938.40","-","0.4","0.04","12746","1.19","1,097.10","614.90","-3.01","-0.01"
"IREDA","115.27","115.50","114.60","115.27","115.31","-","0.04","0.03","308257","3.54","163.35","108.65","-5.24","-21.79"
"INDIANB","878.35","881.00","875.00","875.00","875.25","-","0.25","0.03","33052","2.90","1,000.90","642.60","5.12","29.38"
"ZYDUSLIFE","1,115.60","1,119.40","1,115.50","1,115.60","1,115.90","-","0.3","0.03","10042","1.12","1,205.00","835.50","-2.46","13.09"
"PREMIERENE","1,019.50","1,023.30","1,013.50","1,014.70","1,014.80","-","0.1","0.01","17992","1.83","1,134.00","660.00","-6.58","1.61"
"TCS","2,293.60","2,308.20","2,275.60","2,280.00","2,280.30","-","0.3","0.01","304224","69.70","3,350.00","1,976.80","0.48","-24.28"
"YESBANK","22.50","22.56","22.43","22.46","22.46","-","0","0","3690997","8.29","25.78","17.20","-4.87","17.65"
"ICICIPRULI","499.00","501.85","497.10","498.20","498.20","-","0","0","23443","1.17","706.80","459.50","0.21","-21.72"
"SUPREMEIND","3,622.90","3,622.90","3,568.10","3,604.00","3,604.00","-","0","0","12543","4.51","4,664.90","3,140.00","4.96","-19.84"
"IOC","137.50","137.98","137.50","137.80","137.79","-","-0.01","-0.01","233240","3.21","188.96","130.22","-2.75","-1.79"
"CONCOR","518.55","519.40","516.10","518.25","518.20","-","-0.05","-0.01","14169","0.73","569.80","421.45","6.44","-3.64"
"CDSL","1,340.60","1,342.10","1,336.10","1,340.60","1,340.30","-","-0.3","-0.02","19113","2.56","1,673.70","1,116.30","-5.47","-14.89"
"BDL","1,393.00","1,401.70","1,390.20","1,393.00","1,392.70","-","-0.3","-0.02","82584","11.51","1,654.00","1,086.00","11.01","-13.24"
"BANKBARODA","244.07","244.71","243.15","244.00","243.93","-","-0.07","-0.03","184536","4.50","325.50","230.81","-1.13","0.51"
"PNB","116.45","116.76","116.03","116.50","116.46","-","-0.04","-0.03","187954","2.19","135.15","98.50","10.14","9.11"
"TITAN","5,045.00","5,060.30","5,039.10","5,048.60","5,047.20","-","-1.4","-0.03","12609","6.36","5,168.00","3,303.10","8.85","42.02"
"LICHSGFIN","501.00","501.00","498.15","498.80","498.60","-","-0.2","-0.04","56110","2.80","598.20","458.90","-9.29","-12.15"
"DLF","666.00","668.00","663.60","665.75","665.35","-","-0.4","-0.06","93143","6.19","794.80","489.40","-0.31","-13.42"
"FORCEMOT","18,250.00","18,299.00","18,150.00","18,200.00","18,188.00","-","-12","-0.07","3978","7.25","26,450.00","14,911.00","-0.24","-8.76"
"BAJAJ-AUTO","11,607.00","11,628.00","11,571.00","11,607.00","11,599.00","-","-8","-0.07","3180","3.69","11,863.00","8,400.00","11.15","35.15"
"IDEA","14.12","14.12","14.03","14.12","14.11","-","-0.01","-0.07","21184514","29.83","15.34","6.18","2.77","118.58"
"MCX","3,060.00","3,068.00","3,027.40","3,040.00","3,038.00","-","-2","-0.07","259808","79.20","3,480.00","1,460.80","10.65","-63.41"
"LAURUSLABS","1,814.00","1,818.00","1,806.10","1,814.00","1,812.50","-","-1.5","-0.08","41419","7.51","1,870.80","823.10","18.58","109.55"
"FORTIS","925.00","927.00","911.00","916.70","916.00","-","-0.7","-0.08","87135","7.99","1,104.30","766.80","-3.75","-2.3"
"PIIND","2,521.70","2,521.70","2,498.40","2,515.00","2,512.80","-","-2.2","-0.09","7661","1.92","3,917.80","2,457.00","-4.15","-32.94"
"360ONE","1,163.60","1,169.60","1,158.10","1,163.60","1,162.30","-","-1.3","-0.11","23405","2.72","1,236.20","906.05","4.48","9.54"
"ICICIGI","1,625.00","1,632.80","1,620.00","1,623.80","1,622.00","-","-1.8","-0.11","11838","1.92","2,064.90","1,544.60","0.72","-16.57"
"SAIL","169.90","170.10","169.32","170.20","170.00","-","-0.2","-0.12","167062","2.84","209.70","118.10","4.39","39.01"
"GLENMARK","2,301.00","2,313.90","2,300.00","2,305.00","2,302.20","-","-2.8","-0.12","9397","2.17","2,474.00","1,792.60","3.11","16.77"
"ADANIENT","3,012.70","3,014.50","2,994.00","3,002.50","2,998.30","-","-4.2","-0.14","66164","19.87","3,245.00","1,753.00","-5.01","28.66"
"RECLTD","339.20","340.10","337.40","338.50","338.00","-","-0.5","-0.15","103504","3.50","390.50","304.05","-4.67","-10.53"
"BPCL","310.30","311.85","309.25","310.30","309.80","-","-0.5","-0.16","192232","5.96","391.65","266.60","-1.66","-1.18"
"TATAELXSI","3,650.00","3,675.00","3,636.50","3,662.00","3,656.00","-","-6","-0.16","24059","8.80","5,950.00","3,353.90","4.53","-35.5"
"ICICIBANK","1,412.00","1,416.00","1,407.80","1,412.00","1,409.80","-","-2.2","-0.16","409452","57.77","1,480.00","1,187.60","-2.24","-1.58"
"AXISBANK","1,243.10","1,245.00","1,236.60","1,243.00","1,240.80","-","-2.2","-0.18","154827","19.20","1,418.30","1,042.50","-6.44","14.82"
"INDUSTOWER","372.40","373.05","371.40","372.40","371.70","-","-0.7","-0.19","72315","2.69","481.50","312.55","-7.71","10.31"
"ADANIPORTS","1,684.00","1,684.00","1,677.50","1,682.40","1,679.00","-","-3.4","-0.2","29216","4.91","1,891.10","1,292.00","-8.44","26.76"
"PGEL","595.90","598.60","595.20","597.00","595.80","-","-1.2","-0.2","24225","1.45","644.40","436.55","-3.34","12.94"
"CANBK","129.10","129.38","128.40","129.10","128.80","-","-0.3","-0.23","366513","4.72","162.89","103.55","3.27","18.07"
"ALKEM","5,475.00","5,475.00","5,435.00","5,475.00","5,462.50","-","-12.5","-0.23","4177","2.28","5,933.50","5,075.00","-1.58","2.41"
"VBL","436.75","438.85","436.60","439.30","438.30","-","-1","-0.23","95279","4.17","555.80","381.00","-5.19","-12.1"
"HDFCLIFE","538.00","539.75","535.00","538.25","537.00","-","-1.25","-0.23","237320","12.74","815.00","530.50","-4.51","-31.95"
"DELHIVERY","449.95","451.80","449.50","451.80","450.75","-","-1.05","-0.23","56830","2.56","524.00","374.45","-8.2","-2.88"
"HAL","5,099.00","5,099.00","5,081.10","5,099.00","5,087.00","-","-12","-0.24","25266","12.86","5,149.90","3,479.10","13.29","12.95"
"CROMPTON","245.00","246.40","243.45","244.80","244.20","-","-0.6","-0.25","110462","2.70","337.50","217.40","-4.56","-24.78"
"VMM","103.75","103.80","103.24","103.71","103.45","-","-0.26","-0.25","179446","1.86","157.60","98.77","-6","-29.44"
"MARUTI","13,744.00","13,745.00","13,636.00","13,691.00","13,655.00","-","-36","-0.26","6611","9.04","17,370.00","12,201.00","-0.81","-2.68"
"JSWSTEEL","1,273.70","1,273.70","1,262.60","1,267.60","1,264.20","-","-3.4","-0.27","61206","7.76","1,335.00","1,022.30","2.45","17.39"
"INDIGO","5,189.50","5,208.00","5,149.50","5,220.00","5,206.00","-","-14","-0.27","17809","9.23","6,232.50","3,895.20","-0.54","-14.38"
"CAMS","762.00","762.05","757.55","762.00","759.90","-","-2.1","-0.28","49627","3.77","844.90","611.40","1.45","-80.45"
"CIPLA","1,429.00","1,435.10","1,421.30","1,431.10","1,427.10","-","-4","-0.28","13693","1.95","1,673.00","1,165.70","0.87","-8.57"
"PNBHOUSING","1,143.90","1,143.90","1,138.00","1,145.80","1,142.50","-","-3.3","-0.29","9651","1.10","1,174.80","729.60","4.18","45.74"
"ULTRACEMCO","11,499.00","11,499.00","11,452.00","11,499.00","11,464.00","-","-35","-0.3","3432","3.94","13,110.00","10,325.00","-1.94","-9.92"
"JSWENERGY","548.10","548.15","545.05","548.10","546.40","-","-1.7","-0.31","35138","1.92","617.35","427.75","1.27","2.72"
"SBICARD","611.00","613.90","610.00","615.00","613.10","-","-1.9","-0.31","136419","8.34","965.00","565.45","-6.06","-24.24"
"BLUESTARCO","1,498.80","1,498.80","1,485.00","1,493.00","1,488.40","-","-4.6","-0.31","10390","1.55","2,040.00","1,450.00","-11.49","-22.07"
"PFC","374.95","374.95","372.70","374.45","373.25","-","-1.2","-0.32","122991","4.60","486.50","329.90","-7.51","-8.38"
"RVNL","226.07","226.07","223.22","225.00","224.27","-","-0.73","-0.32","255240","5.72","400.70","220.16","-0.2","-30.51"
"GRASIM","3,278.70","3,278.70","3,259.30","3,278.70","3,268.30","-","-10.4","-0.32","47999","15.68","3,411.10","2,502.50","5.43","15.21"
"BEL","412.00","412.75","410.60","412.00","410.70","-","-1.3","-0.32","383163","15.77","473.45","361.20","0.62","7.71"
"LT","4,064.00","4,069.00","4,045.10","4,064.30","4,051.00","-","-13.3","-0.33","35035","14.20","4,440.00","3,288.10","6.55","11.81"
"JINDALSTEL","1,102.30","1,103.90","1,095.20","1,101.50","1,097.80","-","-3.7","-0.34","11055","1.21","1,306.20","943.30","7.46","10.94"
"RELIANCE","1,320.30","1,321.60","1,316.50","1,322.00","1,317.50","-","-4.5","-0.34","275902","36.39","1,611.80","1,249.80","-0.39","-4.32"
"FEDERALBNK","357.80","357.95","356.30","357.80","356.55","-","-1.25","-0.35","75988","2.71","371.70","188.40","2.52","82.75"
"RADICO","4,720.20","4,720.20","4,692.10","4,732.90","4,716.20","-","-16.7","-0.35","5915","2.79","4,732.90","2,500.00","15.5","65.99"
"MAXHEALTH","1,016.00","1,016.90","1,004.00","1,014.40","1,010.70","-","-3.7","-0.36","54030","5.45","1,256.00","903.00","-6.93","-16.28"
"LUPIN","2,230.00","2,230.00","2,216.40","2,232.00","2,224.00","-","-8","-0.36","22337","4.96","2,529.50","1,875.00","-8.64","13.4"
"HDFCBANK","724.00","725.40","720.25","723.00","720.30","-","-2.7","-0.37","1622808","117.16","1,020.50","720.25","-11.79","-63.91"
"LODHA","1,217.00","1,220.00","1,203.00","1,211.10","1,206.60","-","-4.5","-0.37","38133","4.62","1,344.95","650.80","1.88","-2.88"
"DIVISLAB","8,600.00","8,600.00","8,528.50","8,588.00","8,556.00","-","-32","-0.37","6395","5.48","8,674.00","5,636.50","18.5","39.31"
"APLAPOLLO","2,115.00","2,116.60","2,101.10","2,115.00","2,106.90","-","-8.1","-0.38","8306","1.75","2,301.40","1,578.00","17.8","31.61"
"AUROPHARMA","1,645.00","1,645.00","1,636.30","1,645.00","1,638.60","-","-6.4","-0.39","17166","2.81","1,682.40","1,016.10","7.28","51.01"
"GODREJPROP","1,997.40","2,005.50","1,985.60","1,997.40","1,989.50","-","-7.9","-0.4","19422","3.87","2,352.00","1,434.00","-4.98","-0.25"
"SBIN","1,053.20","1,054.80","1,048.00","1,053.00","1,048.80","-","-4.2","-0.4","195522","20.52","1,234.70","798.50","0.83","27.23"
"WAAREEENER","2,711.00","2,711.80","2,694.00","2,709.10","2,698.00","-","-11.1","-0.41","13546","3.66","3,865.00","2,403.00","-4.63","-9.24"
"MOTHERSON","170.80","170.90","169.66","170.40","169.70","-","-0.7","-0.41","475401","8.09","172.00","91.10","18.19","81.12"
"INDUSINDBK","1,011.90","1,014.70","1,007.60","1,015.00","1,010.80","-","-4.2","-0.41","26561","2.68","1,077.85","710.60","-1.19","28.7"
"PHOENIXLTD","1,950.00","1,950.00","1,931.20","1,940.00","1,931.90","-","-8.1","-0.42","7665","1.49","2,169.80","1,437.20","-6.54","30.24"
"SONACOMS","829.00","829.70","816.50","824.00","820.45","-","-3.55","-0.43","110726","9.10","836.90","402.30","16.9","85.19"
"BIOCON","416.55","417.75","415.15","417.50","415.70","-","-1.8","-0.43","63029","2.62","447.15","337.05","-4.51","14.6"
"KFINTECH","957.55","958.00","948.80","957.60","953.20","-","-4.4","-0.46","33668","3.21","1,215.00","784.95","7.85","-14.16"
"NHPC","76.90","76.90","76.25","76.73","76.36","-","-0.37","-0.48","186369","1.43","89.22","71.62","-3.12","-7.31"
"ASIANPAINT","2,625.00","2,626.60","2,607.70","2,628.40","2,615.70","-","-12.7","-0.48","25492","6.66","2,985.70","2,115.00","-2.25","1.58"
"SHRIRAMFIN","1,108.40","1,109.90","1,103.00","1,108.40","1,103.00","-","-5.4","-0.49","59479","6.58","1,153.70","566.50","7.1","76.83"
"POWERGRID","267.05","267.50","266.20","268.00","266.70","-","-1.3","-0.49","143235","3.82","324.95","250.00","-5.48","-7.7"
"AUBANK","1,071.00","1,073.80","1,066.00","1,075.70","1,070.30","-","-5.4","-0.5","9846","1.05","1,105.90","682.15","4.42","41.25"
"SRF","2,624.40","2,628.90","2,610.40","2,630.00","2,616.80","-","-13.2","-0.5","2362","0.62","3,210.00","2,355.00","-8.51","-10.23"
"TMPV","323.85","323.85","320.80","322.80","321.05","-","-1.75","-0.54","497106","15.99","739.70","294.30","-3.81","0"
"DABUR","403.50","403.50","400.90","403.50","401.30","-","-2.2","-0.55","52880","2.12","577.00","400.90","-5.55","-22.27"
"APOLLOHOSP","8,817.00","8,828.00","8,737.00","8,817.00","8,766.50","-","-50.5","-0.57","9353","8.20","9,050.00","6,696.50","-0.1","12.71"
"PRESTIGE","1,595.00","1,595.00","1,576.60","1,590.00","1,580.70","-","-9.3","-0.58","6195","0.98","1,805.20","1,090.00","-6.08","-2.14"
"PIDILITIND","1,670.00","1,670.00","1,652.00","1,674.00","1,664.20","-","-9.8","-0.59","20609","3.43","1,707.50","1,259.00","6.89","-45.59"
"JIOFIN","245.80","246.30","244.00","245.80","244.30","-","-1.5","-0.61","628098","15.36","333.70","223.30","1.16","-25.37"
"GAIL","172.60","173.69","172.20","173.50","172.45","-","-1.05","-0.61","337979","5.84","186.87","134.36","1.34","-0.09"
"INDHOTEL","715.00","716.45","714.35","719.00","714.55","-","-4.45","-0.62","21055","1.51","811.95","565.00","-1.22","-7.29"
"TATAPOWER","380.00","380.75","378.20","381.00","378.65","-","-2.35","-0.62","97422","3.69","464.90","342.50","0.99","-1.63"
"UNOMINDA","1,274.10","1,284.00","1,264.20","1,273.00","1,265.00","-","-8","-0.63","11664","1.48","1,382.00","994.00","10.24","4.32"
"DIXON","14,149.00","14,150.00","14,026.00","14,150.00","14,059.00","-","-91","-0.64","13346","18.80","18,471.00","9,600.00","-1.25","-15.55"
"CHOLAFIN","1,866.10","1,866.10","1,853.10","1,868.00","1,856.00","-","-12","-0.64","13297","2.47","1,952.50","1,299.40","3.5","22.68"
"HEROMOTOCO","5,699.50","5,716.00","5,681.00","5,745.50","5,708.00","-","-37.5","-0.65","14468","8.25","6,388.50","4,671.50","17.02","15.28"
"AMBUJACEM","412.40","412.40","408.30","412.40","409.45","-","-2.95","-0.72","96901","3.97","605.45","394.00","-5.95","-30.11"
"NBCC","88.00","88.02","87.22","88.00","87.35","-","-0.65","-0.74","322052","2.82","125.85","77.18","-9.51","-16.69"
"ABB","7,525.00","7,543.00","7,481.00","7,546.00","7,490.00","-","-56","-0.74","7847","5.90","7,924.50","4,637.50","0.53","49.8"
"AMBER","7,348.00","7,364.50","7,267.50","7,350.00","7,295.00","-","-55","-0.75","12574","9.18","8,974.00","5,400.50","-5.82","-1.19"
"ADANIPOWER","205.90","205.90","203.42","205.58","204.04","-","-1.54","-0.75","677407","13.86","254.20","116.70","-4.14","-65.67"
"VEDL","264.00","264.70","261.65","264.00","262.00","-","-2","-0.76","475370","12.51","795.00","249.70","4.33","-39.75"
"MUTHOOTFIN","2,878.00","2,886.80","2,867.80","2,894.10","2,871.90","-","-22.2","-0.77","38244","10.98","4,149.50","2,604.20","-3.19","4.54"
"CUMMINSIND","5,301.50","5,347.00","5,301.50","5,350.00","5,307.50","-","-42.5","-0.79","16599","8.84","6,100.00","3,729.50","-1.8","41.41"
"HYUNDAI","2,185.00","2,185.90","2,166.60","2,186.00","2,168.00","-","-18","-0.82","16246","3.53","2,890.00","1,658.00","9.67","-9.8"
"POLYCAB","9,105.00","9,112.50","9,030.50","9,139.00","9,064.50","-","-74.5","-0.82","16833","15.27","10,126.00","6,663.00","3.13","28.95"
"VOLTAS","1,250.00","1,251.90","1,241.10","1,252.90","1,242.50","-","-10.4","-0.83","31943","3.98","1,582.50","1,186.80","-6.67","-7.14"
"MANAPPURAM","345.55","346.60","343.25","346.60","343.65","-","-2.95","-0.85","118566","4.08","381.55","245.15","6.5","29.81"
"ADANIGREEN","1,312.90","1,312.90","1,290.00","1,308.00","1,296.80","-","-11.2","-0.86","130850","16.99","1,631.50","765.00","-13.6","38.91"
"HDFCAMC","2,515.10","2,524.90","2,501.00","2,525.00","2,503.20","-","-21.8","-0.86","7867","1.97","2,967.25","2,205.60","-4.76","-55.83"
"ANGELONE","291.75","291.95","288.90","291.75","289.20","-","-2.55","-0.87","123439","3.58","360.45","208.63","-11.31","-89.06"
"NMDC","84.01","84.06","83.43","84.19","83.46","-","-0.73","-0.87","529283","4.43","97.49","68.19","1.17","21"
"COALINDIA","406.95","407.60","403.20","406.90","403.30","-","-3.6","-0.88","267521","10.83","491.25","368.65","-4.85","4.93"
"IEX","124.06","124.35","123.04","124.40","123.26","-","-1.14","-0.92","86485","1.07","160.27","114.60","1.3","-11.78"
"BANDHANBNK","170.51","170.89","168.44","170.50","168.84","-","-1.66","-0.97","262413","4.44","220.76","134.25","-20.05","2"
"ASHOKLEY","175.00","175.46","174.24","176.35","174.60","-","-1.75","-0.99","374016","6.53","215.42","125.10","13.61","33.84"
"ABCAPITAL","402.40","402.40","397.25","402.00","398.00","-","-4","-1","68063","2.71","430.70","272.70","0.11","41.97"
"SBILIFE","1,779.50","1,779.50","1,758.00","1,778.00","1,759.60","-","-18.4","-1.03","34494","6.09","2,132.00","1,700.40","-2.81","-4.56"
"M&M","3,396.20","3,417.70","3,382.60","3,421.50","3,385.90","-","-35.6","-1.04","96268","32.64","3,839.90","2,896.00","7.62","1.14"
"TIINDIA","2,942.20","2,958.70","2,926.20","2,959.00","2,926.80","-","-32.2","-1.09","45295","13.32","3,419.90","2,164.90","2.44","-3.02"
"SHREECEM","24,700.00","24,700.00","24,360.00","24,725.00","24,450.00","-","-275","-1.11","1086","2.66","31,920.00","22,550.00","-6.75","-21.11"
"PAGEIND","36,440.00","36,460.00","35,900.00","36,425.00","36,010.00","-","-215","-0.59","2024","7.31","47,310.00","29,805.00","-8.71","-18.49"
"TATASTEEL","184.16","184.95","183.10","185.50","183.37","-","-2.13","-1.15","802913","14.75","224.40","153.05","-0.21","17.43"
"HINDZINC","550.00","554.00","548.80","558.00","551.55","-","-6.45","-1.16","251956","13.91","733.00","418.00","7.65","30.65"
"SWIGGY","277.15","277.20","270.50","274.00","270.80","-","-3.2","-1.17","1178865","32.17","474.00","235.75","-1.04","-31.47"
"BAJFINANCE","1,093.90","1,093.90","1,079.30","1,094.30","1,081.40","-","-12.9","-1.18","202001","21.88","1,176.40","787.90","3.6","20.89"
"SOLARINDS","20,080.00","20,140.00","20,000.00","20,280.00","20,039.00","-","-241","-1.19","7116","14.28","20,422.00","11,646.00","9.82","35.59"
