SYMBOL,OPEN,HIGH,LOW,PREV. CLOSE,LTP,INDICATIVE CLOSE,CHANGE,% CHANGE,VOLUME (shares),VALUE (Crores),52W H,52W L,30 D %CHNG,365 D %CHNG
"AUROPHARMA","1,631.00","1,644.30","1,629.00","1,627.20","1,642.90","-","15.7","0.96","53397","8.75","1,682.40","1,016.10","6.12","50.17"
"FORTIS","912.40","917.70","908.35","908.75","917.50","-","8.75","0.96","66209","6.05","1,104.30","766.80","-4.59","-2.49"
"BOSCHLTD","47,010.00","47,435.00","46,775.00","46,970.00","47,385.00","-","415","0.88","3672","17.33","47,730.00","28,610.00","14.97","21.73"
"M&M","3,390.40","3,423.60","3,390.20","3,390.40","3,419.90","-","29.5","0.87","89542","30.55","3,839.90","2,896.00","6.64","3.83"
"MARUTI","13,762.00","13,890.00","13,762.00","13,760.00","13,874.00","-","114","0.83","13007","18.00","17,370.00","12,201.00","-0.31","6.37"
"ETERNAL","318.00","321.20","317.30","318.00","320.60","-","2.6","0.82","2027696","64.85","368.45","212.60","10.96","-0.13"
"HYUNDAI","2,179.10","2,221.90","2,179.00","2,190.00","2,207.20","-","17.2","0.79","69242","15.30","2,890.00","1,658.00","9.87","-2.26"
"PREMIERENE","1,020.00","1,029.90","1,019.10","1,015.50","1,022.80","-","7.3","0.72","81854","8.39","1,134.00","660.00","-6.51","2.96"
"INDUSINDBK","1,007.00","1,019.50","1,007.00","1,010.60","1,017.80","-","7.2","0.71","125164","12.71","1,077.85","710.60","-1.62","31.29"
"ZYDUSLIFE","1,131.90","1,144.10","1,126.20","1,131.50","1,139.30","-","7.8","0.69","66910","7.60","1,205.00","835.50","-1.07","14.43"
"UNOMINDA","1,272.50","1,281.20","1,263.00","1,269.90","1,278.60","-","8.7","0.69","70227","8.94","1,382.00","994.00","9.97","10.45"
"BAJAJ-AUTO","11,700.00","11,763.00","11,699.00","11,663.00","11,741.00","-","78","0.67","15175","17.80","11,863.00","8,400.00","11.68","42"
"HAL","5,067.40","5,098.00","5,039.00","5,059.00","5,092.60","-","33.6","0.66","173597","88.08","5,149.90","3,479.10","12.4","11.06"
"VBL","434.90","436.80","434.60","433.85","436.50","-","2.65","0.61","137290","5.98","555.80","381.00","-6.37","-13.55"
"TATASTEEL","186.34","187.10","185.67","186.00","187.10","-","1.1","0.59","1990331","37.10","224.40","153.05","0.06","19.77"
"GRASIM","3,257.00","3,275.80","3,250.50","3,250.50","3,269.20","-","18.7","0.58","31654","10.35","3,411.10","2,502.50","4.53","17.56"
"PETRONET","281.80","285.25","281.80","281.80","283.40","-","1.6","0.57","176437","5.01","326.40","235.35","2.92","3.64"
"COALINDIA","408.95","411.60","407.60","408.45","410.70","-","2.25","0.55","629969","25.79","491.25","368.65","-4.49","6.24"
"JSWSTEEL","1,275.00","1,285.80","1,275.00","1,277.80","1,284.50","-","6.7","0.52","55338","7.10","1,335.00","1,022.30","3.27","22.22"
"AXISBANK","1,223.90","1,233.90","1,223.40","1,227.30","1,233.60","-","6.3","0.51","236156","29.05","1,418.30","1,042.50","-7.62","14.89"
"SUNPHARMA","1,890.00","1,895.90","1,882.80","1,882.00","1,890.90","-","8.9","0.47","96549","18.25","2,046.90","1,548.00","-2.62","14.66"
"RELIANCE","1,314.00","1,328.00","1,311.20","1,316.00","1,322.20","-","6.2","0.47","1031657","136.03","1,611.80","1,249.80","-0.84","-4.21"
"TORNTPHARM","4,900.00","4,925.00","4,876.00","4,900.00","4,922.50","-","22.5","0.46","9242","4.54","5,250.00","3,480.60","2.88","35.25"
"SUPREMEIND","3,590.00","3,614.90","3,580.00","3,590.00","3,605.50","-","15.5","0.43","8464","3.05","4,664.90","3,140.00","4.55","-16.47"
"BEL","412.70","414.60","411.20","412.45","414.20","-","1.75","0.42","1107215","45.73","473.45","361.20","0.73","7.16"
"HAVELLS","1,299.00","1,311.80","1,297.40","1,299.00","1,304.50","-","5.5","0.42","49700","6.49","1,621.10","1,123.60","9.41","-12.18"
"APLAPOLLO","2,082.00","2,102.90","2,075.10","2,081.30","2,090.00","-","8.7","0.42","26875","5.63","2,301.40","1,578.00","15.92","29.39"
"TVSMOTOR","4,373.90","4,407.10","4,355.90","4,385.90","4,403.20","-","17.3","0.39","39227","17.22","4,475.00","3,132.40","21.22","45.21"
"ABB","7,660.00","7,709.50","7,657.00","7,660.00","7,688.00","-","28","0.37","10692","8.22","7,924.50","4,637.50","2.05","52.29"
"POWERGRID","266.20","267.70","266.20","266.15","267.10","-","0.95","0.36","190603","5.09","324.95","250.00","-6.14","-7.81"
"PFC","375.00","376.40","374.40","374.40","375.70","-","1.3","0.35","318247","11.95","486.50","329.90","-7.52","-10.11"
"APOLLOHOSP","8,825.50","8,872.00","8,790.00","8,825.50","8,856.50","-","31","0.35","39517","34.91","9,050.00","6,696.50","-0.01","12.84"
"SAIL","173.50","174.67","173.06","173.60","174.19","-","0.59","0.34","963009","16.75","209.70","118.10","6.48","44.22"
"LICI","410.10","412.65","410.10","410.00","411.40","-","1.4","0.34","232833","9.58","468.48","360.75","-5.33","-53.82"
"ADANIENSOL","1,589.00","1,601.60","1,583.10","1,589.10","1,594.50","-","5.4","0.34","267751","42.70","1,789.00","744.90","-7.75","104.83"
"NTPC","337.00","338.90","337.00","337.00","338.05","-","1.05","0.31","251387","8.49","414.40","315.55","-1.42","-0.69"
"ADANIPOWER","203.80","204.99","203.57","203.56","204.18","-","0.62","0.3","1159588","23.70","254.20","116.70","-5.08","-65.15"
"NATIONALUM","386.80","389.90","385.80","387.55","388.70","-","1.15","0.3","402660","15.63","445.15","183.86","14.02","106.61"
"NESTLEIND","1,478.00","1,479.80","1,471.20","1,470.00","1,474.10","-","4.1","0.28","144653","21.34","1,553.00","1,120.50","3","34.94"
"BIOCON","413.50","415.75","412.20","412.00","413.15","-","1.15","0.28","186046","7.70","447.15","337.05","-5.76","14.68"
"ADANIENT","3,014.00","3,021.00","3,010.00","3,007.30","3,015.00","-","7.7","0.26","57156","17.23","3,245.00","1,753.00","-4.85","31.81"
"CUMMINSIND","5,478.50","5,484.00","5,451.50","5,450.00","5,464.00","-","14","0.26","20363","11.14","6,100.00","3,729.50","0.04","44.01"
"EICHERMOT","8,040.00","8,090.00","8,016.50","8,050.00","8,069.00","-","19","0.24","14387","11.60","8,230.00","5,825.50","6.43","39.66"
"CIPLA","1,431.50","1,436.90","1,430.10","1,431.50","1,434.80","-","3.3","0.23","21260","3.05","1,673.00","1,165.70","0.9","-8.47"
"BAJFINANCE","1,088.60","1,094.30","1,087.60","1,089.30","1,091.70","-","2.4","0.22","170343","18.60","1,176.40","787.90","3.12","26.45"
"SIEMENS","3,940.20","3,988.50","3,936.60","3,943.00","3,951.20","-","8.2","0.21","20855","8.26","4,097.90","2,826.00","7.77","24.42"
"POLICYBZR","1,728.00","1,736.40","1,722.40","1,728.10","1,731.30","-","3.2","0.19","28749","4.97","1,974.00","1,364.00","9.79","-5.78"
"GAIL","172.20","173.29","171.89","172.10","172.43","-","0.33","0.19","725524","12.52","186.87","134.36","0.53","-1.05"
"HEROMOTOCO","5,745.00","5,778.00","5,728.00","5,745.00","5,755.00","-","10","0.17","41628","23.95","6,388.50","4,671.50","17.01","22.02"
"MCX","2,949.90","2,962.20","2,916.00","2,933.10","2,938.00","-","4.9","0.17","175485","51.58","3,480.00","1,460.80","6.76","-64"
"RECLTD","340.00","340.90","339.35","340.00","340.55","-","0.55","0.16","267375","9.10","390.50","304.05","-4.25","-10.89"
"SRF","2,603.40","2,633.50","2,603.40","2,616.00","2,620.10","-","4.1","0.16","16274","4.27","3,210.00","2,355.00","-9","-7.95"
"IOC","138.12","139.20","138.04","138.61","138.82","-","0.21","0.15","808691","11.21","188.96","130.22","-2.17","-1.08"
"GMRAIRPORT","102.02","102.14","101.40","101.31","101.45","-","0.14","0.14","378131","3.85","115.64","84.11","-8.35","11.61"
"SBIN","1,059.60","1,067.70","1,057.70","1,061.20","1,062.60","-","1.4","0.13","380513","40.49","1,234.70","798.50","1.62","28.39"
"BLUESTARCO","1,520.50","1,535.40","1,501.30","1,508.10","1,509.40","-","1.3","0.09","107081","16.26","2,040.00","1,450.00","-10.6","-15.52"
"MAZDOCK","2,569.70","2,579.00","2,556.10","2,569.70","2,571.90","-","2.2","0.09","87129","22.36","3,061.40","2,057.40","9.68","-5.57"
"POWERINDIA","35,580.00","35,580.00","35,260.00","35,450.00","35,480.00","-","30","0.08","7693","27.23","38,785.00","16,111.00","10.52","73.82"
"BDL","1,380.00","1,391.30","1,363.50","1,380.00","1,381.00","-","1","0.07","302721","41.72","1,654.00","1,086.00","9.98","-12.54"
"SHREECEM","24,625.00","24,805.00","24,550.00","24,535.00","24,550.00","-","15","0.06","1040","2.57","31,920.00","22,550.00","-7.47","-19.29"
"GLENMARK","2,317.40","2,332.90","2,312.00","2,329.00","2,330.20","-","1.2","0.05","21772","5.07","2,474.00","1,792.60","4.18","13.91"
"TMPV","330.50","331.70","329.70","330.20","330.35","-","0.15","0.05","765907","25.31","739.70","294.30","-1.61","0"
"TITAN","5,060.00","5,094.90","5,052.10","5,068.50","5,070.60","-","2.1","0.04","41766","21.19","5,168.00","3,303.10","9.28","45.25"
"ITC","273.05","273.65","273.00","273.05","273.15","-","0.1","0.04","936044","25.57","427.00","273.00","-2.73","-33.64"
"MARICO","851.20","855.60","849.20","852.05","852.40","-","0.35","0.04","45340","3.86","889.10","690.30","0.95","19.91"
"KALYANKJIL","610.00","612.40","608.20","610.00","610.20","-","0.2","0.03","741197","45.21","648.95","327.05","6.2","14.34"
"NYKAA","325.40","328.45","325.35","327.05","327.10","-","0.05","0.02","115141","3.77","348.00","215.59","1.24","52.02"
"DALBHARAT","1,850.00","1,853.00","1,839.90","1,844.00","1,844.10","-","0.1","0.01","13048","2.41","2,496.30","1,605.00","1.14","-18.78"
"JINDALSTEL","1,119.00","1,119.70","1,110.20","1,116.10","1,116.20","-","0.1","0.01","55115","6.14","1,306.20","943.30","8.89","14.42"
"VMM","105.80","106.17","105.26","105.50","105.49","-","-0.01","-0.01","288357","3.05","157.60","98.77","-4.38","-28.02"
"BRITANNIA","5,543.50","5,544.00","5,504.50","5,521.00","5,520.00","-","-1","-0.02","14200","7.84","6,336.00","5,035.00","2","4.12"
"LAURUSLABS","1,810.00","1,815.00","1,803.50","1,809.70","1,809.00","-","-0.7","-0.04","119581","21.65","1,870.80","823.10","18.3","110.5"
"UPL","570.00","570.05","566.30","567.10","566.80","-","-0.3","-0.05","182274","10.35","812.20","558.05","-8.03","-17.06"
"LICHSGFIN","500.00","500.40","497.35","498.25","498.00","-","-0.25","-0.05","115127","5.74","598.20","458.90","-9.39","-12.47"
"TATACONSUM","1,075.50","1,079.10","1,071.20","1,072.60","1,072.00","-","-0.6","-0.06","30420","3.27","1,282.70","1,007.20","-1.47","2.04"
"IDEA","13.65","13.74","13.50","13.71","13.70","-","-0.01","-0.07","241969351","329.80","15.34","6.18","-0.22","122.93"
"BPCL","315.30","316.80","313.45","316.65","316.40","-","-0.25","-0.08","234347","7.39","391.65","266.60","0.35","-0.44"
"PIIND","2,490.00","2,492.00","2,466.40","2,472.00","2,469.00","-","-3","-0.12","22628","5.62","3,917.80","2,457.00","-5.79","-33.01"
"GVT&D","4,290.00","4,306.00","4,266.00","4,290.00","4,284.00","-","-6","-0.14","33515","14.35","5,650.00","2,523.20","-2.22","50.83"
"PAGEIND","37,370.00","37,495.00","37,000.00","37,360.00","37,300.00","-","-60","-0.16","4892","18.16","47,310.00","29,805.00","-6.37","-14.14"
"ICICIBANK","1,410.00","1,416.00","1,408.50","1,415.30","1,412.80","-","-2.5","-0.18","676238","95.51","1,480.00","1,187.60","-2.01","-0.84"
"BAJAJFINSV","1,998.40","2,010.00","1,998.40","2,005.00","2,001.40","-","-3.6","-0.18","23747","4.76","2,195.00","1,597.00","8.14","4.15"
"FEDERALBNK","354.20","357.25","353.30","354.10","353.45","-","-0.65","-0.18","156690","5.56","371.70","188.40","1.46","80.79"
"VEDL","268.90","270.50","268.30","269.70","269.20","-","-0.5","-0.19","486276","13.09","795.00","249.70","6.58","-37.31"
"DELHIVERY","451.65","455.80","451.65","456.00","455.15","-","-0.85","-0.19","144463","6.56","524.00","374.45","-7.35","-1.75"
"AUBANK","1,071.00","1,079.60","1,068.00","1,072.20","1,070.10","-","-2.1","-0.2","37667","4.04","1,105.90","682.15","4.08","42.85"
"BHARATFORG","2,089.90","2,098.80","2,082.60","2,093.00","2,088.20","-","-4.8","-0.23","39955","8.35","2,295.00","1,100.50","-4.45","77.3"
"TRENT","2,946.10","2,955.90","2,934.40","2,946.00","2,939.30","-","-6.7","-0.23","66833","19.69","3,782.67","2,183.67","3.64","-45.14"
"MUTHOOTFIN","2,890.00","2,906.70","2,878.00","2,888.50","2,881.70","-","-6.8","-0.24","36093","10.44","4,149.50","2,604.20","-3.38","4.75"
"IDFCFIRSTB","85.00","85.47","84.72","85.05","84.81","-","-0.24","-0.28","554461","4.72","88.76","58.08","5.85","23.67"
"HINDZINC","569.10","569.10","564.15","567.50","565.85","-","-1.65","-0.29","312291","17.69","733.00","418.00","9.48","33.01"
"CGPOWER","898.80","900.00","889.00","898.80","896.15","-","-2.65","-0.29","204827","18.34","980.90","525.50","-0.69","34.97"
"WAAREEENER","2,706.90","2,714.40","2,693.00","2,707.00","2,698.90","-","-8.1","-0.3","35666","9.64","3,865.00","2,403.00","-4.71","-6.1"
"UNITDSPR","1,550.00","1,550.00","1,537.00","1,545.00","1,540.00","-","-5","-0.32","25172","3.88","1,550.00","1,210.80","12.3","17.11"
"HDFCBANK","726.30","729.00","726.05","729.00","726.60","-","-2.4","-0.33","1479471","107.56","1,020.50","722.00","-11.05","-63.39"
"ICICIGI","1,626.30","1,632.60","1,620.50","1,626.30","1,621.00","-","-5.3","-0.33","14728","2.39","2,064.90","1,544.60","0.87","-14.33"
"VOLTAS","1,262.00","1,272.00","1,255.00","1,267.00","1,262.70","-","-4.3","-0.34","223164","28.19","1,582.50","1,186.80","-5.62","-0.61"
"NHPC","76.59","76.99","76.20","76.60","76.33","-","-0.27","-0.35","565718","4.32","89.22","71.62","-3.28","-6.95"
"BANDHANBNK","173.25","174.00","172.00","173.25","172.64","-","-0.61","-0.35","417488","7.21","220.76","134.25","-18.76","6.04"
"MAXHEALTH","1,000.70","1,002.60","982.10","1,003.70","1,000.10","-","-3.6","-0.36","379578","37.69","1,256.00","903.00","-7.91","-17.78"
"HINDPETRO","368.90","370.30","367.10","371.00","369.60","-","-1.4","-0.38","396130","14.61","508.45","316.20","-7.34","-5.92"
"JSWENERGY","554.00","556.60","553.20","555.50","553.40","-","-2.1","-0.38","65678","3.64","617.35","427.75","2.64","4.98"
"HINDUNILVR","2,055.00","2,060.00","2,045.70","2,055.00","2,047.10","-","-7.9","-0.38","66410","13.62","2,750.00","2,016.00","-4.14","-17.16"
"HDFCAMC","2,525.90","2,536.90","2,510.10","2,523.00","2,513.50","-","-9.5","-0.38","64004","16.15","2,967.25","2,205.60","-4.84","-54.05"
"BAJAJHLDNG","11,379.00","11,435.00","11,326.00","11,379.00","11,335.00","-","-44","-0.39","2167","2.47","14,763.00","8,588.00","9.43","-19.5"
"AMBUJACEM","414.00","416.30","413.00","415.25","413.50","-","-1.75","-0.42","81641","3.38","605.45","394.00","-5.3","-28.16"
"PNB","117.00","117.99","116.72","117.32","116.83","-","-0.49","-0.42","728075","8.54","135.15","98.50","10.92","10.39"
"ICICIPRULI","503.85","506.25","503.65","507.00","504.85","-","-2.15","-0.42","193416","9.76","706.80","459.50","1.98","-19.09"
"HINDALCO","1,048.95","1,050.60","1,042.10","1,049.90","1,045.45","-","-4.45","-0.42","211801","22.14","1,176.00","697.00","11.2","51.01"
"TATAPOWER","378.40","381.85","378.40","381.50","379.90","-","-1.6","-0.42","192147","7.31","464.90","342.50","1.13","-0.99"
"INDIANB","874.00","887.00","874.00","881.20","877.35","-","-3.85","-0.44","46309","4.08","1,000.90","642.60","5.86","31.87"
"SHRIRAMFIN","1,114.00","1,124.90","1,112.00","1,122.00","1,116.90","-","-5.1","-0.45","210583","23.57","1,153.70","566.50","8.42","82.01"
"KOTAKBANK","391.00","392.90","390.80","392.70","390.95","-","-1.75","-0.45","368729","14.44","453.20","345.50","0.71","-80.15"
"IRFC","86.76","87.56","86.50","87.05","86.65","-","-0.4","-0.46","720211","6.25","137.17","86.02","-1.54","-30.08"
"SBILIFE","1,789.00","1,796.50","1,780.30","1,790.40","1,782.00","-","-8.4","-0.47","32249","5.76","2,132.00","1,700.40","-2.13","-2.73"
"ASTRAL","1,538.40","1,545.00","1,528.90","1,538.30","1,530.90","-","-7.4","-0.48","21940","3.37","1,768.70","1,284.40","11.65","20.25"
"GODREJCP","935.00","935.00","923.00","928.00","923.50","-","-4.5","-0.48","95115","8.82","1,309.00","906.30","-13.42","-21.68"
"KEI","5,881.70","5,899.00","5,828.80","5,873.00","5,844.90","-","-28.1","-0.48","43386","25.41","5,899.00","3,728.70","19.7","53.98"
"BANKBARODA","245.42","247.28","245.10","246.55","245.37","-","-1.18","-0.48","309435","7.62","325.50","230.81","-0.1","1.56"
"PATANJALI","352.50","353.90","349.75","353.90","352.15","-","-1.75","-0.49","320580","11.28","615.00","328.20","4.8","-79.95"
"MANKIND","2,370.00","2,389.90","2,368.20","2,380.90","2,369.30","-","-11.6","-0.49","17648","4.19","2,674.00","1,909.70","-4.16","-3.71"
"OFSS","11,751.00","11,777.00","11,702.00","11,789.00","11,727.00","-","-62","-0.53","9322","10.95","11,979.00","6,234.50","0.15","37.3"
"DRREDDY","1,185.00","1,188.90","1,181.30","1,192.00","1,185.70","-","-6.3","-0.53","56441","6.69","1,414.90","1,101.00","-1.59","-5.43"
"PIDILITIND","1,665.00","1,669.00","1,660.00","1,669.00","1,660.20","-","-8.8","-0.53","28837","4.80","1,707.50","1,259.00","6.57","-45.91"
"DABUR","406.80","406.80","404.60","406.80","404.60","-","-2.2","-0.54","129961","5.27","577.00","402.45","-4.78","-18.79"
"GODFRYPHLP","2,130.00","2,141.70","2,115.00","2,131.00","2,118.20","-","-12.8","-0.6","30433","6.48","3,947.00","1,832.10","1","-79.07"
"INDHOTEL","717.00","721.80","715.60","720.00","715.70","-","-4.3","-0.6","31991","2.30","811.95","565.00","-1.09","-7.02"
"ADANIPORTS","1,691.60","1,693.70","1,678.40","1,691.00","1,680.80","-","-10.2","-0.6","114291","19.24","1,891.10","1,292.00","-7.97","30.05"
"FORCEMOT","18,549.00","18,726.00","18,378.00","18,605.00","18,489.00","-","-116","-0.62","8155","15.11","26,450.00","14,911.00","1.98","-5.43"
"NAUKRI","1,345.00","1,355.50","1,331.10","1,355.80","1,347.40","-","-8.4","-0.62","53916","7.27","1,437.80","908.30","14.2","-0.7"
"RADICO","4,695.00","4,718.40","4,655.00","4,693.40","4,664.00","-","-29.4","-0.63","50570","23.70","4,718.40","2,500.00","14.53","64.24"
"MANAPPURAM","348.25","351.95","345.70","348.60","346.40","-","-2.2","-0.63","263178","9.15","381.55","245.15","7.11","31.05"
"PERSISTENT","5,571.50","5,571.50","5,512.00","5,570.00","5,535.00","-","-35","-0.63","38581","21.36","6,599.00","4,244.50","7.45","5.31"
"NBCC","89.35","89.93","88.90","89.75","89.18","-","-0.57","-0.64","624737","5.58","125.85","77.18","-7.71","-13.25"
"CHOLAFIN","1,873.20","1,885.90","1,866.60","1,884.70","1,872.10","-","-12.6","-0.67","72062","13.51","1,952.50","1,299.40","4.42","28.96"
"LT","4,068.00","4,068.00","4,051.00","4,086.70","4,059.00","-","-27.7","-0.68","78969","32.07","4,440.00","3,288.10","7.14","11.14"
"ADANIGREEN","1,327.60","1,331.30","1,318.60","1,327.60","1,318.60","-","-9","-0.68","148359","19.64","1,631.50","765.00","-12.31","44.7"
"POLYCAB","9,349.50","9,349.50","9,285.00","9,370.00","9,305.50","-","-64.5","-0.69","14164","13.19","10,126.00","6,663.00","5.73","34.43"
"DMART","3,989.60","3,989.60","3,946.70","3,995.00","3,966.30","-","-28.7","-0.72","23010","9.12","4,949.50","3,529.00","1.09","-8.33"
"ASHOKLEY","177.00","177.00","175.26","177.10","175.80","-","-1.3","-0.73","1453579","25.59","215.42","125.10","14.09","45.21"
"LUPIN","2,255.00","2,255.00","2,231.50","2,259.00","2,242.20","-","-16.8","-0.74","48303","10.82","2,529.50","1,875.00","-7.54","15.16"
"RBLBANK","380.50","382.85","378.25","381.50","378.65","-","-2.85","-0.75","727853","27.67","392.70","243.25","3.64","51.48"
"JUBLFOOD","509.85","510.50","505.85","511.50","507.60","-","-3.9","-0.76","162178","8.23","667.75","408.55","22.62","-19.05"
"CONCOR","524.50","524.85","520.00","524.50","520.45","-","-4.05","-0.77","44138","2.30","569.80","421.45","7.72","-1.37"
"ULTRACEMCO","11,626.00","11,674.00","11,585.00","11,681.00","11,591.00","-","-90","-0.77","8586","9.97","13,110.00","10,325.00","-0.39","-5.16"
"TCS","2,300.00","2,307.00","2,290.00","2,313.20","2,295.00","-","-18.2","-0.79","238242","54.74","3,350.00","1,976.80","1.95","-23.46"
"CROMPTON","245.30","245.75","243.95","246.50","244.55","-","-1.95","-0.79","120072","2.94","337.50","217.40","-3.9","-22.92"
"BHEL","434.00","434.15","428.65","435.95","432.50","-","-3.45","-0.79","1415950","61.17","446.50","205.12","3.31","96.97"
"ABCAPITAL","399.00","399.85","394.85","398.70","395.55","-","-3.15","-0.79","330271","13.11","430.70","272.70","-0.71","46.04"
"IEX","124.60","125.35","123.91","125.30","124.30","-","-1","-0.8","194941","2.43","160.27","114.60","2.04","-10.67"
"SUZLON","48.95","48.95","48.46","49.00","48.61","-","-0.39","-0.8","4151530","20.20","61.64","38.19","-5.75","-18.41"
"HDFCLIFE","541.95","542.90","538.15","543.00","538.60","-","-4.4","-0.81","94834","5.12","815.00","530.50","-3.66","-31.16"
"IREDA","116.85","117.11","115.62","116.85","115.89","-","-0.96","-0.82","448894","5.21","163.35","108.65","-3.94","-18.78"
"SWIGGY","277.80","277.80","274.75","278.80","276.50","-","-2.3","-0.82","735886","20.30","474.00","235.75","0.7","-30.02"
"YESBANK","22.90","22.97","22.71","22.92","22.73","-","-0.19","-0.83","6813702","15.54","25.78","17.20","-2.92","22.04"
"UNIONBANK","187.99","190.58","187.20","188.90","187.32","-","-1.58","-0.84","1283198","24.24","205.49","124.64","12.13","40.09"
"PHOENIXLTD","1,938.10","1,939.80","1,905.10","1,929.80","1,913.30","-","-16.5","-0.86","38945","7.48","2,169.80","1,437.20","-7.03","34.95"
"BANKINDIA","143.00","144.42","142.50","143.75","142.50","-","-1.25","-0.87","395686","5.67","178.36","109.85","0.41","27"
"CDSL","1,356.80","1,361.50","1,338.80","1,356.80","1,344.70","-","-12.1","-0.89","122968","16.60","1,673.70","1,116.30","-4.33","-13.01"
"RVNL","226.20","227.88","225.67","228.50","226.30","-","-1.49","-0.65","427676","9.69","400.70","220.16","1.36","-29.5"
"CANBK","130.00","131.00","129.75","131.10","129.80","-","-1.3","-0.99","1200481","15.64","162.89","103.55","4.87","19.99"
"ASIANPAINT","2,663.10","2,670.10","2,643.60","2,687.50","2,660.70","-","-26.8","-1","128266","34.04","2,985.70","2,115.00","-0.06","6.28"
"HCLTECH","1,318.00","1,320.00","1,308.20","1,325.00","1,311.00","-","-14","-1.06","177456","23.30","1,780.10","1,030.00","10.06","-11.06"
"PGEL","609.00","614.30","603.50","614.00","607.40","-","-6.6","-1.07","309809","18.86","644.40","436.55","-0.59","25.4"
"PAYTM","1,580.20","1,599.00","1,557.50","1,580.20","1,563.10","-","-17.1","-1.08","1222948","192.95","1,657.60","930.60","17.23","37.25"
"KPITTECH","609.00","609.05","601.80","609.00","602.35","-","-6.65","-1.09","457518","27.65","1,328.00","543.00","9.92","-49.79"
"JIOFIN","248.90","248.90","246.55","249.75","246.95","-","-2.8","-1.12","1413046","34.92","333.70","223.30","2.79","-23.72"
"MPHASIS","2,504.40","2,504.40","2,478.70","2,510.00","2,481.40","-","-28.6","-1.14","20867","5.19","3,037.20","2,013.00","4.84","-7.73"
"INDIGO","5,220.00","5,234.00","5,138.00","5,275.50","5,214.50","-","-61","-1.16","66895","34.84","6,232.50","3,895.20","0.51","-12.11"
"PNBHOUSING","1,145.90","1,153.90","1,128.90","1,150.80","1,137.50","-","-13.3","-1.16","58583","6.67","1,174.80","729.60","4.64","50.04"
"COFORGE","1,795.00","1,795.00","1,776.70","1,806.00","1,783.20","-","-22.8","-1.26","156246","27.92","1,989.70","1,008.10","19.73","9.99"
"PRESTIGE","1,588.00","1,589.90","1,566.20","1,591.90","1,571.30","-","-20.6","-1.29","20053","3.16","1,805.20","1,090.00","-5.97","-0.56"
"LTM","4,630.00","4,670.00","4,588.90","4,700.00","4,638.70","-","-61.3","-1.3","39167","18.12","6,429.50","3,528.00","15.32","0"
"TATAELXSI","3,759.00","3,759.00","3,705.00","3,760.00","3,710.90","-","-49.1","-1.31","24560","9.13","5,950.00","3,353.90","7.33","-33.82"
"INDUSTOWER","378.80","379.80","374.60","380.00","374.90","-","-5.1","-1.34","516904","19.47","481.50","312.55","-5.82","14.11"
"TECHM","1,605.00","1,608.00","1,588.10","1,610.00","1,588.20","-","-21.8","-1.35","88217","14.07","1,854.00","1,304.10","2.36","8.29"
"360ONE","1,169.00","1,174.70","1,154.00","1,173.00","1,156.90","-","-16.1","-1.37","34568","4.02","1,236.20","906.05","5.32","12.95"
"MFSL","1,570.00","1,570.00","1,548.00","1,571.70","1,550.10","-","-21.6","-1.37","37829","5.89","1,892.50","1,433.60","2.19","-1.66"
"NMDC","85.03","85.41","84.04","85.50","84.30","-","-1.2","-1.4","1408245","11.91","97.49","68.19","2.74","23.2"
"BHARTIARTL","1,956.70","1,959.70","1,923.20","1,969.30","1,941.40","-","-27.9","-1.42","936841","182.34","2,174.50","1,740.50","3.17","5.1"
